2026-05-27 09:22:20,145 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:23:05,442 | INFO     | orchestration.pipeline       | Pipeline [b2b-ingestion-v2] finished | 3✓ 1✗ | 1.7s | manifest → run_20260527_092303.json
2026-05-27 09:23:05,442 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:23:34,770 | INFO     | etl.transformer              | Transform start: 5 records
2026-05-27 09:23:34,773 | INFO     | etl.transformer              | Dedup: removed 0 duplicates
2026-05-27 09:23:34,787 | INFO     | etl.transformer              | Transform done: 5 records | 80.0% priced | avg quality 88.0
2026-05-27 09:23:34,866 | INFO     | db.warehouse                 | DuckDB warehouse ready → /tmp/test.duckdb (schema v2)
2026-05-27 09:23:46,714 | INFO     | etl.transformer              | Transform start: 3 records
2026-05-27 09:23:46,716 | INFO     | etl.transformer              | Dedup: removed 0 duplicates
2026-05-27 09:23:46,730 | INFO     | etl.transformer              | Transform done: 3 records | 66.7% priced | avg quality 80.0
2026-05-27 09:24:06,047 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:24:06,047 | INFO     | orchestration.pipeline       | Pipeline [b2b-ingestion-v2] starting | 20260527_092406
2026-05-27 09:24:06,048 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:24:06,048 | INFO     | orchestration.pipeline       | START [scrape]
2026-05-27 09:24:06,062 | INFO     | main                         | Mock scraper generated 600 records
2026-05-27 09:24:06,070 | INFO     | main                         | Raw data → /home/claude/b2b_v2/data/raw/products_20260527_092406.json (600 records)
2026-05-27 09:24:06,070 | INFO     | orchestration.pipeline       | DONE  [scrape] (0.02s)
2026-05-27 09:24:06,070 | INFO     | orchestration.pipeline       | START [enrich]
2026-05-27 09:24:06,226 | WARNING  | api.enricher                 | API call failed https://open.er-api.com/v6/latest/INR: 403, message='Forbidden', url='https://open.er-api.com/v6/latest/INR'
2026-05-27 09:24:06,226 | WARNING  | api.enricher                 | Exchange rate API unavailable – using fallback rates
2026-05-27 09:24:06,397 | WARNING  | api.enricher                 | API call failed https://restcountries.com/v3.1/name/india: 403, message='Forbidden', url='https://restcountries.com/v3.1/name/india'
2026-05-27 09:24:06,397 | WARNING  | api.enricher                 | RestCountries API unavailable – using fallback geo
2026-05-27 09:24:06,398 | INFO     | api.enricher                 | Enriching 600 records | rates: {'USD': 0.012, 'EUR': 0.011} | geo: Southern Asia
2026-05-27 09:24:06,708 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+lathe&max=5'
2026-05-27 09:24:06,709 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=centrifugal+pump&max=5'
2026-05-27 09:24:06,709 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+industrial&max=5'
2026-05-27 09:24:06,710 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+industrial&max=5'
2026-05-27 09:24:06,710 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+grinding&max=5'
2026-05-27 09:24:06,721 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+industrial&max=5'
2026-05-27 09:24:06,723 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=power+press&max=5'
2026-05-27 09:24:06,723 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,723 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+lathe&max=5'
2026-05-27 09:24:06,723 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=screw+compressor&max=5'
2026-05-27 09:24:06,726 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=lathe+machine&max=5'
2026-05-27 09:24:06,731 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+pneumatic&max=5'
2026-05-27 09:24:06,733 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=centrifugal+pump&max=5'
2026-05-27 09:24:06,733 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,733 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+conveyor&max=5'
2026-05-27 09:24:06,735 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+lathe&max=5'
2026-05-27 09:24:06,740 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+centrifugal&max=5'
2026-05-27 09:24:06,742 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,742 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+mixer&max=5'
2026-05-27 09:24:06,742 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,743 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=screw+compressor&max=5'
2026-05-27 09:24:06,750 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,752 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=pneumatic+drill&max=5'
2026-05-27 09:24:06,752 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rotary+furnace&max=5'
2026-05-27 09:24:06,752 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+rotary&max=5'
2026-05-27 09:24:06,753 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+welding&max=5'
2026-05-27 09:24:06,758 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+lathe&max=5'
2026-05-27 09:24:06,760 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,761 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,761 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,761 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+hydraulic&max=5'
2026-05-27 09:24:06,769 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+compressor&max=5'
2026-05-27 09:24:06,771 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=grinding+mill&max=5'
2026-05-27 09:24:06,771 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+metal&max=5'
2026-05-27 09:24:06,771 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=power+press&max=5'
2026-05-27 09:24:06,772 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,781 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,784 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=pneumatic+drill&max=5'
2026-05-27 09:24:06,785 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+metal&max=5'
2026-05-27 09:24:06,785 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+metal&max=5'
2026-05-27 09:24:06,785 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+automatic&max=5'
2026-05-27 09:24:06,791 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,794 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,794 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=centrifugal+pump&max=5'
2026-05-27 09:24:06,794 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,794 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+conveyor&max=5'
2026-05-27 09:24:06,798 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+industrial&max=5'
2026-05-27 09:24:06,800 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,801 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+injection&max=5'
2026-05-27 09:24:06,801 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,801 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,807 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+industrial&max=5'
2026-05-27 09:24:06,810 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=injection+moulding&max=5'
2026-05-27 09:24:06,811 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,811 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,811 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+industrial&max=5'
2026-05-27 09:24:06,820 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+conveyor&max=5'
2026-05-27 09:24:06,823 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,824 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=grinding+mill&max=5'
2026-05-27 09:24:06,824 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,824 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hydraulic+press&max=5'
2026-05-27 09:24:06,828 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+compressor&max=5'
2026-05-27 09:24:06,831 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,832 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=power+press&max=5'
2026-05-27 09:24:06,832 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=injection+moulding&max=5'
2026-05-27 09:24:06,832 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,837 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=centrifugal+pump&max=5'
2026-05-27 09:24:06,841 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=gear+hobbing&max=5'
2026-05-27 09:24:06,842 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,843 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rotary+furnace&max=5'
2026-05-27 09:24:06,843 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,847 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,852 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hydraulic+press&max=5'
2026-05-27 09:24:06,852 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,853 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=power+press&max=5'
2026-05-27 09:24:06,853 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=metal+cutting&max=5'
2026-05-27 09:24:06,857 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,861 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,862 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,862 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+conveyor&max=5'
2026-05-27 09:24:06,862 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=pneumatic+drill&max=5'
2026-05-27 09:24:06,867 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=injection+moulding&max=5'
2026-05-27 09:24:06,870 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,871 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,871 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rotary+furnace&max=5'
2026-05-27 09:24:06,872 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=injection+moulding&max=5'
2026-05-27 09:24:06,875 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+gear&max=5'
2026-05-27 09:24:06,878 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+compressor&max=5'
2026-05-27 09:24:06,879 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,879 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rotary+furnace&max=5'
2026-05-27 09:24:06,880 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+industrial&max=5'
2026-05-27 09:24:06,884 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=metal+cutting&max=5'
2026-05-27 09:24:06,887 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=lathe+machine&max=5'
2026-05-27 09:24:06,888 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=lathe+machine&max=5'
2026-05-27 09:24:06,888 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+rotary&max=5'
2026-05-27 09:24:06,889 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=grinding+mill&max=5'
2026-05-27 09:24:06,894 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+rotary&max=5'
2026-05-27 09:24:06,897 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+automatic&max=5'
2026-05-27 09:24:06,898 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=energy+efficient&max=5'
2026-05-27 09:24:06,898 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+automatic&max=5'
2026-05-27 09:24:06,898 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rotary+furnace&max=5'
2026-05-27 09:24:06,902 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=pneumatic+drill&max=5'
2026-05-27 09:24:06,909 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,910 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,910 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=injection+moulding&max=5'
2026-05-27 09:24:06,911 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+welding&max=5'
2026-05-27 09:24:06,916 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+industrial&max=5'
2026-05-27 09:24:06,923 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+conveyor&max=5'
2026-05-27 09:24:06,924 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=industrial+conveyor&max=5'
2026-05-27 09:24:06,924 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,924 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=screw+compressor&max=5'
2026-05-27 09:24:06,928 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=high+speed&max=5'
2026-05-27 09:24:06,934 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+power&max=5'
2026-05-27 09:24:06,934 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=heavy+duty&max=5'
2026-05-27 09:24:06,935 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=automatic+welding&max=5'
2026-05-27 09:24:06,936 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=pneumatic+drill&max=5'
2026-05-27 09:24:06,941 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rotary+furnace&max=5'
2026-05-27 09:24:06,945 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+hydraulic&max=5'
2026-05-27 09:24:06,945 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=module+433mhz&max=5'
2026-05-27 09:24:06,946 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=semi-automatic+screw&max=5'
2026-05-27 09:24:06,946 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hydraulic+press&max=5'
2026-05-27 09:24:06,950 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=module+433mhz&max=5'
2026-05-27 09:24:06,954 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+resistor&max=5'
2026-05-27 09:24:06,955 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+module&max=5'
2026-05-27 09:24:06,955 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=mosfet+transistor&max=5'
2026-05-27 09:24:06,955 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+capacitor&max=5'
2026-05-27 09:24:06,958 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:24:06,962 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+li-ion&max=5'
2026-05-27 09:24:06,963 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+li-ion&max=5'
2026-05-27 09:24:06,964 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+stepper&max=5'
2026-05-27 09:24:06,964 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=module+433mhz&max=5'
2026-05-27 09:24:06,967 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=resistor&max=5'
2026-05-27 09:24:06,971 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:24:06,971 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=esp32+module&max=5'
2026-05-27 09:24:06,972 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:24:06,972 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=module+433mhz&max=5'
2026-05-27 09:24:06,975 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+capacitor&max=5'
2026-05-27 09:24:06,979 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=raspberry&max=5'
2026-05-27 09:24:06,980 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+printed&max=5'
2026-05-27 09:24:06,981 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+stepper&max=5'
2026-05-27 09:24:06,981 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+arduino&max=5'
2026-05-27 09:24:06,984 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=mosfet+transistor&max=5'
2026-05-27 09:24:06,987 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+capacitor&max=5'
